Time	AcqTime	AMB_Humidity	AMB_Pressure	AMB_Temperature	GPS_Altitude	GPS_GroundSpeed	GPS_Latitude	GPS_Longitude	GPS_ModeIndicator	GPS_Quality	GPS_Satellites	GPS_Separation	GPS_TrueCourse	GPS_UTCTime	OBD_Absolute_load_value_(PID_67)	OBD_Accelerator_Pedal_Position_D_(PID_73)	OBD_Calculated_engine_load_value_(PID_4)	OBD_Engine_Coolant_Temperature_(PID_5)	OBD_Vehicle_Speed_(PID_13)	OBD_Engine_RPM_(PID_12)
3109500	3811,495	36,7191	960,3136	6,4246	460,7	81,9	47,1375	15,7314	0	2	9	43,6	54,5	121212	46,2797	35,289	29,8073	85	81,9998	2391,4973
3110000	3811,995	36,7191	960,5526	6,3959	460,7	82,1988	47,1377	15,7316	0	2	9	43,6	56,0934	121212,9959	33,3905	34,8985	22,7768	85	82	2392,9938
3110500	3812,495	36,7191	960,7935	6,3958	460,7	82,2	47,1377	15,7316	0	2	9	43,6	56,1	121213	16,8686	14,5127	10,5924	85	82	2392,0002
3111000	3812,995	36,7911	960,5536	6,3958	460,5	82,4999	47,1378	15,7319	0	2	9	43,6	56,7998	121213,9998	16,0804	14,5077	10,1973	85	81,0002	2367,506
3111500	3813,495	36,7671	960,7935	6,4246	460,5	82,5	47,1378	15,7319	0	2	9	43,6	56,8	121214	16,4723	24,6998	10,5893	85	81	2353,0035
3112000	3813,995	36,7911	960,5536	6,4246	460,2001	82,0001	47,1379	15,7321	0	2	9	43,6	57,4998	121214,9998	18,4329	26,2703	11,7657	85	81	2364,4972
3112500	3814,495	36,7911	960,5536	6,3958	460,2	82	47,1379	15,7321	0	2	9	43,6	57,5	121215	18,0413	27,0547	11,766	85	81	2356,0021
3113000	3814,995	36,7671	960,7935	6,4246	459,7001	81,5001	47,138	15,7324	0	2	9	43,6	57,5	121215,9998	19,6096	27,0549	12,1581	85	81	2356,9998
3113500	3815,495	36,7671	960,3137	6,4246	459,7	81,5	47,138	15,7324	0	2	9	43,6	57,5	121216	20,7863	27,0549	13,3345	85	81	2360,999
3114000	3815,995	36,7911	960,5535	6,4534	459,1002	81,7999	47,1381	15,7326	0	2	9	43,6	58,0999	121216,9998	20,7866	27,4469	13,3348	85	81	2361,9998
3114500	3816,495	36,7911	960,7935	6,4246	459,1	81,8	47,1381	15,7326	0	2	9	43,6	58,1	121217	21,1787	27,839	13,7269	85	81	2359,0007
3115000	3816,995	36,7911	960,7936	6,4246	458,4002	81,7	47,1382	15,7329	0	2	9	43,6	58,3999	121217,9998	23,5314	28,6231	14,9033	85	81	2370,4972
3115500	3817,495	36,7192	961,0335	6,4246	458,4	81,7	47,1382	15,7329	0	2	9	43,6	58,4	121218	24,7083	29,0153	15,6878	85	81	2373,9991
3116000	3817,995	36,7191	961,0336	6,4246	457,6002	81,5	47,1383	15,7331	0	2	9	43,6	58,5	121218,9998	26,277	29,4074	17,2564	85	81,9998	2377,4991
3116500	3818,495	36,6951	960,7936	6,3958	457,6	81,5	47,1383	15,7331	0	2	9	43,6	58,5	121219	27,4537	29,7995	17,2568	85	82	2388,4973
3117000	3818,995	36,7189	961,0307	6,3674	456,8094	81,5	47,1384	15,7334	0	2	9	43,6	58,6976	121219,9882	27,0664	29,7996	17,2568	84,0118	82	2392,4527
3117500	3819,495	36,7191	961,0336	6,4246	456,8	81,5	47,1384	15,7334	0	2	9	43,6	58,7	121220	27,4539	29,7996	17,6489	84	82	2398,9984
3118000	3819,995	36,7191	961,0336	6,4246	455,9002	81,6	47,1385	15,7337	0	2	9	43,6	59,0999	121220,9998	27,454	29,7996	17,2569	84	82,9998	2407,9978
3118500	3820,495	36,7191	961,2735	6,3958	455,9	81,6	47,1385	15,7337	0	2	9	43,6	59,1	121221	22,7487	29,0156	16,0805	84	82,0002	2420,4969
3119000	3820,995	36,6951	961,2736	6,3958	455,0002	81,7	47,1386	15,7339	0	2	9	43,6	59,9998	121221,9998	17,2581	14,5112	10,9828	84	82,9998	2421,9996
3119500	3821,495	36,7191	961,2736	6,4246	455	81,7	47,1386	15,7339	0	2	9	43,6	60	121222	16,8647	14,5077	10,9816	84	83	2412,5023
3120000	3821,995	36,7431	961,2736	6,3958	454,1002	81,8	47,1387	15,7342	0	2	9	43,6	60,3999	121222,9998	17,2567	14,5077	10,9816	84	82,0002	2402,0026
3120500	3822,495	36,5272	961,5136	6,3958	454,1	81,8	47,1387	15,7342	0	2	9	43,6	60,4	121223	17,2568	14,5077	10,9816	84	82	2392,5023
3121000	3822,995	36,5511	961,7535	6,4246	453,3002	82,9997	47,1388	15,7345	0	2	9	43,6	60,4	121223,9998	17,2568	19,6038	10,9816	84	82	2390,0006
3121500	3823,495	36,5511	961,5137	6,4246	453,3	83	47,1388	15,7345	0	2	9	43,6	60,4	121224	17,2568	20,781	10,9816	83,0002	82	2381,5021
3122000	3823,995	36,5271	961,7535	6,3958	452,5002	82,5001	47,1389	15,7347	0	2	9	43,6	60,3	121224,9998	17,2568	23,1333	10,9816	83	82	2383,4995
3122500	3824,495	36,5271	961,7536	6,4246	452,5	82,5	47,1389	15,7347	0	2	9	43,6	60,3	121225	16,8647	23,1339	10,9816	83	82	2376,5017
3123000	3824,995	36,5511	961,7536	6,4246	451,7002	82,4	47,139	15,735	0	2	9	43,6	60,8999	121225,9998	17,2567	23,5259	10,5895	83	81,0002	2383,4983
3123500	3825,495	36,5511	961,5137	6,4534	451,7	82,4	47,139	15,735	0	2	9	43,6	60,9	121226	16,8647	24,31	10,9815	83	81	2373,0026
3124000	3825,995	36,5511	961,5136	6,4246	450,9002	82,0001	47,1391	15,7353	0	2	9	43,6	62,4996	121226,9998	18,0409	25,4862	10,9816	83	81	2366,0017
3124500	3826,495	36,5511	961,7535	6,4246	450,9	82	47,1391	15,7353	0	2	9	43,6	62,5	121227	19,2175	27,0545	12,1579	83	81	2352,5033
3125000	3826,995	36,4072	962,2335	6,3382	450,2002	81,7001	47,1392	15,7355	0	2	9	43,6	65,2993	121227,9998	19,2178	27,0549	12,5503	83	81	2357,4988
3125500	3827,495	36,4071	961,7537	6,3382	450,2	81,7	47,1392	15,7355	0	2	9	43,6	65,3	121228	19,6099	26,6629	12,5504	83	80,0002	2344,5032
3126000	3827,995	36,4311	961,7536	6,3382	449,7001	81,9	47,1393	15,7358	0	2	9	43,6	69,299	121228,9998	19,2179	26,6628	12,5504	83	80	2342,5005
3126500	3828,495	36,4071	961,9935	6,367	449,7	81,9	47,1393	15,7358	0	2	9	43,6	69,3	121229	19,2178	26,6628	12,1583	83	80	2334,502
3127000	3828,995	36,4311	961,5137	6,3382	449,3001	81,6001	47,1394	15,7361	0	2	9	43,6	73,6989	121229,9998	19,6099	26,6628	12,5503	83	80	2328,0016
3127500	3829,495	36,4311	962,2334	6,367	449,3	81,6	47,1394	15,7361	0	2	9	43,6	73,7	121230	17,6495	23,9188	11,7662	83	80	2320,5018
3128000	3829,995	36,4071	962,2336	6,367	448,9001	80,5003	47,1394	15,7364	0	2	9	43,6	78,4988	121230,9998	17,2569	14,51	10,9818	83	79,0002	2307,5032
3128500	3830,495	36,4071	961,9937	6,3382	448,9	80,5	47,1394	15,7364	0	2	9	43,6	78,5	121231	17,2568	14,5077	10,9816	83	78,0002	2278,5071
3129000	3830,995	36,4071	962,2335	6,367	448,7001	79,7002	47,1394	15,7367	0	2	9	43,6	82,499	121231,9998	17,2568	14,5077	10,9816	83	77,0002	2209,5168
3129500	3831,495	36,5511	961,5138	6,3958	448,7	79,7	47,1394	15,7367	0	2	9	43,6	82,5	121232	17,2568	14,5077	10,9816	83	75,0005	2183,5063
3130000	3831,995	36,5511	961,9935	6,3382	448,7	79,9	47,1394	15,737	0	2	9	43,6	85,9991	121232,9998	16,8647	14,5077	10,9816	83	72,0007	2091,5225
3130500	3832,495	36,5271	962,2335	6,3382	448,7	79,9	47,1394	15,737	0	2	9	43,6	86	121233	16,8646	14,5077	10,9816	83	68,001	1997,5229
3131000	3832,995	36,5272	961,9941	6,3671	448,8	72,1	47,1394	15,7372	0	2	9	43,6	89,6	121234	17,2568	14,5077	11,3738	83	65,9934	1935,2891
3131500	3833,495	36,5511	962,2331	6,3957	448,8	72,0879	47,1394	15,7372	0	2	9	43,6	89,6055	121234,0022	17,2559	14,5077	11,3738	83	62,9934	1839,355
3132000	3833,995	36,5511	961,9936	6,3382	448,8	66,6	47,1394	15,7375	0	2	9	43,6	92,1	121235	16,8655	14,5077	11,3738	83	59,9956	1773,3066
3132500	3834,495	36,5511	961,9941	6,3382	448,8002	66,5879	47,1394	15,7375	0	2	9	43,6	92,1031	121235,0022	17,2559	14,5077	11,3738	83	57,9978	1685,4121
3133000	3834,995	36,5511	962,2341	6,3383	448,9	61,1	47,1394	15,7377	0	2	9	43,6	93,5	121236	16,8655	14,5077	11,3747	83	56,9978	1645,4693
3133500	3835,495	36,5271	962,4736	6,367	448,9	61,1	47,1394	15,7377	0	2	9	43,6	93,5	121236	17,2567	14,5077	11,7659	83	56,0002	1631,5034
3134000	3835,995	36,5751	962,2336	6,367	449,1	57,101	47,1394	15,7379	0	2	9	43,6	93,1001	121236,9998	21,9621	27,4438	16,4713	83	55,0002	1628,0009
3134500	3836,495	36,6711	962,2336	6,3382	449,1	57,1	47,1394	15,7379	0	2	9	43,6	93,1	121237	29,8053	30,191	20,3934	83	54,0002	1594,5082
3135000	3836,995	36,6711	962,4736	6,3382	449,2	55,4004	47,1394	15,7381	0	2	9	43,6	91,8003	121237,9998	23,5335	25,8797	19,2181	83	54	1588,0016
3135500	3837,495	36,6711	962,2336	6,367	449,2	55,4	47,1394	15,7381	0	2	9	43,6	91,8	121238	16,4741	23,1346	10,9836	83	54	1578,5023
3136000	3837,995	36,6711	962,2336	6,3382	449,3	54,8001	47,1394	15,7383	0	2	9	43,6	88,1009	121238,9998	29,8039	31,758	21,9605	83	54	1570,0021
3136500	3838,495	36,6711	962,2336	6,367	449,3	54,8	47,1394	15,7383	0	2	9	43,6	88,1	121239	43,1387	33,3281	29,0211	83	54	1579,9976
3137000	3838,995	36,6711	962,2336	6,367	449,4	54,2001	47,1394	15,7385	0	2	9	43,6	84,2009	121239,9998	45,1025	32,9365	30,5912	83	54	1576,001
3137500	3839,495	36,6711	961,9937	6,3958	449,4	54,2	47,1394	15,7385	0	2	9	43,6	84,2	121240	45,8872	33,3284	30,5916	83	54	1587,4972
3138000	3839,995	36,6711	962,2335	6,3382	449,4	54,2	47,1394	15,7387	0	2	9	43,6	79,9011	121240,9998	44,319	33,3285	30,1995	83	54	1590,4993
3138500	3840,495	36,6711	962,4736	6,367	449,4	54,2	47,1394	15,7387	0	2	9	43,6	79,9	121241	44,3186	33,3285	29,4152	83	54	1593,4993
3139000	3840,995	36,8151	961,9937	6,3094	449,4	54,6999	47,1395	15,7389	0	2	9	43,6	76,3009	121241,9998	43,5344	33,3285	29,415	83	54,9998	1597,499
3139500	3841,495	36,8151	962,2335	6,3382	449,4	54,7	47,1395	15,7389	0	2	9	43,6	76,3	121242	38,8289	31,7605	25,8861	83	55	1602,4988
3140000	3841,995	36,8151	961,9937	6,367	449,2001	54,0002	47,1395	15,7391	0	2	9	43,6	73,0008	121242,9998	31,3778	30,1921	21,1799	83	55	1613,4973
3140500	3842,495	36,8151	961,9936	6,3094	449,2	54	47,1395	15,7391	0	2	9	43,6	73	121243	30,1997	29,7997	20,0025	83	55	1617,9989
3141000	3842,995	36,8151	962,2335	6,3382	449	54,1	47,1395	15,7393	0	2	9	43,6	71,3004	121243,9998	26,6705	29,0156	17,6496	83	55	1620,9993
3141500	3843,495	36,8151	962,2336	6,3094	449	54,1	47,1395	15,7393	0	2	9	43,6	71,3	121244	25,1012	28,2314	16,0806	83	55,9998	1624,4991
3142000	3843,995	36,8151	962,2336	6,3094	448,8	54,3	47,1396	15,7395	0	2	9	43,6	71,4	121244,9998	15,2982	24,7032	10,1986	83	56	1620,501
3142500	3844,495	36,8151	962,4736	6,3382	448,8	54,3	47,1396	15,7395	0	2	9	43,6	71,4	121245	16,4721	14,5102	11,3735	83	55,0002	1615,5012
3143000	3844,995	36,8151	962,2336	6,3382	448,4001	54,4	47,1396	15,7397	0	2	9	43,6	71,5999	121245,9998	16,4724	14,5077	10,9817	83	55	1607,0021
3143500	3845,495	36,8391	962,2336	6,367	448,4	54,4	47,1396	15,7397	0	2	9	43,6	71,6	121246	16,4724	17,2464	10,9816	83,9978	55	1605,0044
3144000	3845,995	36,9831	962,2336	6,3094	448,1001	54,4	47,1397	15,7399	0	2	9	43,6	72,3998	121246,9998	16,0803	18,0364	10,5895	84	55	1598,5016
3144500	3846,495	36,9831	962,2336	6,3094	448,1	54,4	47,1397	15,7399	0	2	9	43,6	72,4	121247	15,6881	18,4286	10,5894	84	55	1601,4993
3145000	3846,995	36,9831	962,7135	6,3382	447,7001	54,5	47,1397	15,7401	0	2	9	43,6	72,8999	121247,9998	16,8643	14,5087	10,9815	84	55	1600,5002
3145500	3847,495	36,9831	962,4737	6,3094	447,7	54,5	47,1397	15,7401	0	2	9	43,6	72,9	121248	16,4725	14,5077	11,3737	84	55	1600,5
3146000	3847,995	37,0071	962,4736	6,3094	447,2001	55,2998	47,1397	15,7403	0	2	9	43,6	73,5998	121248,9998	16,8645	17,2517	11,3738	84	55	1601,4998
3146500	3848,495	37,0071	962,7136	6,3094	447,2	55,3	47,1397	15,7403	0	2	9	43,6	73,6	121249	16,8646	19,2124	11,3738	84	55	1619,4956
3147000	3848,995	36,9832	962,7136	6,3094	446,6002	55,3	47,1398	15,7405	0	2	9	43,6	75,2996	121249,9998	16,4725	21,5649	10,9817	84	55	1613,5015
3147500	3849,495	36,9831	962,4737	6,3382	446,6	55,3	47,1398	15,7405	0	2	9	43,6	75,3	121250	16,0803	22,3495	10,5895	84	55	1621,498
3148000	3849,995	37,0071	962,4736	6,3382	445,9002	55,7999	47,1398	15,7407	0	2	9	43,6	76,6997	121250,9998	15,6881	22,3497	10,5894	84	55,9998	1642,9948
3148500	3850,495	37,1031	962,4736	6,3094	445,9	55,8	47,1398	15,7407	0	2	9	43,6	76,7	121251	15,688	22,3497	10,5894	84	56	1631,0029
3149000	3850,995	37,0792	962,4736	6,3094	445,1002	55,7	47,1399	15,7409	0	2	9	43,6	77,3998	121251,9998	16,0801	22,3497	10,9815	84	56	1651,495
3149500	3851,495	37,1031	962,7136	6,3382	445,1	55,7	47,1399	15,7409	0	2	9	43,6	77,4	121252	16,0802	22,3497	10,9816	84	56	1645,5015
3150000	3851,995	37,0792	962,7136	6,3382	444,3002	55,9999	47,1399	15,7411	0	2	9	43,6	77,6999	121252,9998	16,0802	22,3497	10,9816	84	56,9998	1671,4937
3150500	3852,495	37,0792	962,7136	6,3094	444,3	56	47,1399	15,7411	0	2	9	43,6	77,7	121253	16,4723	22,3497	10,9816	84	57	1680,4978
3151000	3852,995	37,0792	962,7136	6,3094	443,5002	56,2	47,1399	15,7413	0	2	8,0002	43,6	77,3001	121253,9998	16,0803	22,3497	10,9816	84	57	1680,0001
3151500	3853,495	37,1031	962,9536	6,3382	443,5	56,2	47,1399	15,7413	0	2	8	43,6	77,3	121254	16,0802	21,9577	10,9816	84	57	1671,5021
3152000	3853,995	37,0792	962,7137	6,3094	442,8002	57,7996	47,1399	15,7415	0	2	8,9998	43,6	76,5002	121254,9998	16,0802	22,3496	10,9816	84	57,9998	1701,4927
3152500	3854,495	37,0792	962,9536	6,3094	442,8	57,8	47,1399	15,7415	0	2	9	43,6	76,5	121255	16,4723	22,3497	10,9816	84,9998	58	1693,0021
3153000	3854,995	37,1031	962,9536	6,2806	442,0002	58,1999	47,14	15,7417	0	2	8,0002	43,6	75,8002	121255,9998	16,0803	22,3497	10,9816	85	58	1703,4974
3153500	3855,495	37,0792	962,7141	6,3094	442	58,2	47,14	15,7417	0	2	8	43,6	75,8	121256	16,4715	22,3497	10,9816	85	58	1711,4825
3154000	3855,995	37,1271	962,9536	6,3094	441,2002	58	47,14	15,7419	0	2	8,9998	43,6	74,7003	121256,9998	16,4724	22,3497	10,9816	85	58	1709,5005
3154500	3856,495	37,1032	962,9536	6,2806	441,2	58	47,14	15,7419	0	2	9	43,6	74,7	121257	16,4724	22,3497	10,9816	85	58,9998	1710,9996
3155000	3856,995	37,1031	962,9536	6,2806	440,5002	58,9998	47,1401	15,7421	0	2	9	43,6	73,6003	121257,9998	16,8645	22,3497	10,9816	85	59	1709,5004
3155500	3857,495	37,1031	963,1936	6,2806	440,5	59	47,1401	15,7421	0	2	9	43,6	73,6	121258	16,4725	22,3497	10,9816	85	59	1725,4961
3156000	3857,995	37,1271	963,1937	6,3094	440,0001	59,1	47,1401	15,7423	0	2	9	43,6	73,2001	121258,9998	16,8645	22,3497	11,3737	85	59	1726,9996
3156500	3858,495	37,0792	962,9537	6,3094	440	59,1	47,1401	15,7423	0	2	9	43,6	73,2	121259	16,4725	22,3497	10,9817	85	59	1733,4984
3157000	3858,995	37,1031	963,1936	6,2806	439,5001	59,3999	47,1401	15,7425	0	2	9	43,6	71,9003	121299,99	16,4724	22,3497	10,9816	85	59	1740,4983
3157500	3859,495	37,1031	963,1937	6,3094	439,5	59,4	47,1401	15,7425	0	2	9	43,6	71,9	121300	16,4724	22,7417	10,9816	85	59	1750,9974
3158000	3859,995	37,0552	963,6735	6,3094	438,7002	59,7999	47,1402	15,7427	0	2	9	43,6	70,7003	121300,9998	16,4724	22,7418	10,9816	85	59,9998	1742,5021
3158500	3860,495	37,0551	962,9538	6,2806	438,7	59,8	47,1402	15,7427	0	2	9	43,6	70,7	121301	16,0803	22,7418	10,9816	85	60	1746,9989
3159000	3860,995	37,0551	963,4335	6,2806	438,1002	59,9	47,1402	15,7429	0	2	9	43,6	70,1001	121301,9998	16,4723	22,7418	10,9816	85	60	1747
3159500	3861,495	37,0551	963,1937	6,2806	438,1	59,9	47,1402	15,7429	0	2	9	43,6	70,1	121302	16,0803	22,7418	10,9816	85	60	1747,9998
3160000	3861,995	37,0551	963,4336	6,2806	437,6001	60,1999	47,1403	15,7431	0	2	9	43,6	69,3002	121302,9998	16,4723	21,5658	10,9816	85	60	1741,0017
3160500	3862,495	37,0791	963,1937	6,2806	437,6	60,2	47,1403	15,7431	0	2	9	43,6	69,3	121303	17,2566	14,5094	11,3737	85	60	1743,9993
3161000	3862,995	37,0792	963,1937	6,3094	437,0001	60,2	47,1403	15,7434	0	2	9	43,6	69,3	121303,9998	16,4726	14,5077	10,9817	85	59,0002	1735,0022
3161500	3863,495	37,0792	963,4336	6,3094	437	60,2	47,1403	15,7434	0	2	9	43,6	68,5002	121304	16,8645	14,5077	11,3737	85	59	1732,0007
3162000	3863,995	37,0791	963,1942	6,3092	436,5	60,1	47,1404	15,7436	0	2	9	43,6	68,6	121305	16,4715	20,3926	10,9816	85	59	1733,4847
3162500	3864,495	37,0552	963,4336	6,223	436,5	60,1	47,1404	15,7436	0	2	9	43,6	68,6	121305	16,0803	21,9572	10,9816	85	59	1726,5017
3163000	3864,995	37,0072	963,4336	6,2518	436,1001	59,5001	47,1405	15,7438	0	2	9	43,6	68,0001	121305,9998	16,4723	14,5095	10,9816	85	59	1716,0026
3163500	3865,495	37,0311	963,4336	6,2518	436,1	59,5	47,1405	15,7438	0	2	9	43,6	68	121306	16,8645	14,5077	10,9816	85	58,0002	1702,0034
3164000	3865,995	37,0551	963,6731	6,223	435,7	59,8	47,1405	15,744	0	2	9	43,6	67,4	121307	17,2577	14,5077	11,3747	85	57,9978	1690,9726
3164500	3866,495	37,0312	963,4337	6,223	435,7	59,8	47,1405	15,744	0	2	9	43,6	67,4	121307	17,6489	14,5077	11,7659	85	57,0002	1678,503
3165000	3866,995	37,0311	963,9135	6,223	435,4001	58,3004	47,1406	15,7442	0	2	9	43,6	67,3	121307,9998	16,8648	14,5077	11,3739	85	57	1668,5024
3165500	3867,495	37,0311	963,6737	6,2518	435,4	58,3	47,1406	15,7442	0	2	9	43,6	67,3	121308	17,2567	14,5077	11,7659	85	57	1653,5037
3166000	3867,995	37,0551	963,6736	6,2518	435,2001	58,7999	47,1406	15,7444	0	2	9	43,6	66,9001	121308,9998	17,2568	14,5077	11,3739	85	56,0002	1634,0048
3166500	3868,495	37,0312	963,6736	6,223	435,2	58,8	47,1406	15,7444	0	2	9	43,6	66,9	121309	16,8647	14,5077	11,3738	85	56	1630,5009
3167000	3868,995	36,9592	963,6736	6,223	434,9001	56,5006	47,1407	15,7445	0	2	8,0002	43,6	67,2999	121309,9998	16,8646	16,8597	11,3738	85	55,0002	1609,5051
3167500	3869,495	36,9831	963,4337	6,223	434,9	56,5	47,1407	15,7445	0	2	8	43,6	67,3	121310	15,6883	22,3484	10,5896	85	54,0002	1603,0016
3168000	3869,995	36,9592	963,4336	6,2518	434,7001	55,4003	47,1407	15,7447	0	2	8,9998	43,6	67,3	121310,9998	23,138	27,8378	15,6868	85	54	1587,5038
3168500	3870,495	36,9831	963,6736	6,223	434,7	55,4	47,1407	15,7447	0	2	9	43,6	67,3	121311	29,0214	30,9751	18,4327	85	54	1574,5032
3169000	3870,995	36,9831	963,9136	6,223	434,7	54,6002	47,1408	15,7449	0	2	9	43,6	67,5	121311,9998	51,7648	35,2879	30,1965	85	54	1574,5
3169500	3871,495	36,9592	963,4338	6,2518	434,7	54,6	47,1408	15,7449	0	2	9	43,6	67,5	121312	60,0046	36,465	39,6099	85	54	1577,9991
3170000	3871,995	36,9831	963,6736	6,2518	434,8	54,2001	47,1408	15,7451	0	2	9	43,6	67,8999	121312,9998	61,9671	36,4653	41,9648	85	54	1585,4982
3170500	3872,495	36,9831	963,6736	6,223	434,8	54,2	47,1408	15,7451	0	2	9	43,6	67,9	121313	61,5755	36,4653	41,5733	85	54	1598,4968
3171000	3872,995	36,9592	963,1938	6,223	434,9	54,5999	47,1409	15,7453	0	2	9	43,6	67,5001	121313,9998	43,9307	33,7213	29,8101	85	54,9998	1602,499
3171500	3873,495	36,983	963,4327	6,223	434,9	54,6	47,1409	15,7453	0	2	9	43,6	67,5	121314	41,5829	32,5492	27,8543	85	54,0041	1597,0227
3172000	3873,995	37,0071	963,6736	6,2518	435	55,0999	47,1409	15,7455	0	2	9	43,6	65,7004	121314,9998	40,3969	32,9363	27,062	85	54	1594,0007
3172500	3874,495	37,0311	963,6736	6,223	435	55,1	47,1409	15,7455	0	2	9	43,6	65,7	121315	40,7887	32,9364	27,846	85	54	1583,0027
3173000	3874,995	37,0072	963,6736	6,223	435,2	54,7001	47,141	15,7457	0	2	9	43,6	63,4006	121315,9998	41,573	32,9364	27,4541	85	54	1582,5001
3173500	3875,495	37,0311	963,6736	6,2518	435,2	54,7	47,141	15,7457	0	2	9	43,6	63,4	121316	42,7495	32,9364	28,6303	85	54	1573,5022
3174000	3875,995	37,0311	963,4337	6,223	435,3999	54,6	47,1411	15,7458	0	2	9	43,6	59,7009	121316,9998	47,0629	34,1124	31,7674	85	54	1571,0006
3174500	3876,495	37,0072	963,4336	6,223	435,4	54,6	47,1411	15,7458	0	2	9	43,6	59,7	121317	49,0245	34,5047	33,7287	85	53,0002	1560,0027
3175000	3876,995	37,0071	963,4336	6,223	435,6999	53,8002	47,1411	15,746	0	2	9	43,6	55,701	121317,9998	52,5539	34,8968	34,9055	85	53	1551,5021
3175500	3877,495	37,0071	963,4336	6,2518	435,7	53,8	47,1411	15,746	0	2	9	43,6	55,7	121318	52,5548	35,2889	35,69	85	53	1555,9989
3176000	3877,995	37,0071	963,1937	6,2518	436,0999	53,4001	47,1412	15,7462	0	2	9	43,6	49,8014	121318,9998	54,9074	35,681	37,2586	85	53	1548,5018
3176500	3878,495	37,0071	963,4336	6,223	436,1	53,4	47,1412	15,7462	0	2	9	43,6	49,8	121319	54,5159	35,6811	37,259	85	53	1546,5005
3177000	3878,995	37,0311	963,4336	6,223	436,4999	53,4	47,1413	15,7463	0	2	9	43,6	49,8	121319,9998	53,7316	35,6811	36,4748	85	52,0002	1539,5017
3177500	3879,495	37,0072	963,1937	6,2518	436,5	53,1001	47,1413	15,7463	0	2	9	43,6	43,8015	121320	54,5156	35,6811	36,8667	85	52	1535,501
3178000	3879,995	37,0311	963,1937	6,1942	436,8999	53	47,1414	15,7464	0	2	9	43,6	40,1009	121320,9998	56,0842	36,0731	40,3957	85	52	1533,0006
3178500	3880,495	37,0311	963,1937	6,223	436,9	53	47,1414	15,7464	0	2	9	43,6	40,1	121321	72,1609	38,4252	49,415	85	52	1535,9993
3179000	3880,995	37,0311	963,1937	6,2518	437,2999	52,9	47,1415	15,7465	0	2	9	43,6	40,4999	121321,9998	70,9885	38,4258	47,8488	85	52,9998	1539,999
3179500	3881,495	37,0311	963,1937	6,2518	437,3	52,9	47,1415	15,7465	0	2	9	43,6	40,5	121322	68,2435	38,4258	46,28	85	53	1543,999
3180000	3881,995	37,0311	963,1937	6,2518	437,6999	52,7	47,1416	15,7467	0	2	9	43,6	45,3988	121322,9998	20,014	29,4097	11,7744	85	53	1537,0017
3180500	3882,495	37,0072	963,1937	6,2518	437,7	52,7	47,1416	15,7467	0	2	9	43,6	45,4	121323	84,3073	42,7356	61,5632	85	52,0002	1277,5634
3181000	3882,995	37,0311	963,4336	6,223	438,0999	53,0999	47,1417	15,7468	0	2	9	43,6	50,6987	121323,9998	15,3127	16,4746	10,6018	85	51,0002	1566,9293
3181500	3883,495	37,0551	963,1937	6,2518	438,1	53,1	47,1417	15,7468	0	2	9	43,6	50,7	121324	21,1774	25,0923	9,8052	85	50,0002	1754,4542
3182000	3883,995	37,0551	962,9537	6,2518	438,4999	51,8003	47,1418	15,747	0	2	9	43,6	56,3986	121324,9998	48,234	32,1505	19,9997	85	50	1776,4946
3182500	3884,495	37,0551	962,9536	6,223	438,5	51,8	47,1418	15,747	0	2	9	43,6	56,4	121325	52,1616	36,0722	32,9416	85	50,9998	1771,0013
3183000	3884,995	37,0551	962,9536	6,2518	438,7	50,7003	47,1418	15,7471	0	2	9	43,6	62,5985	121325,9998	54,5152	36,8572	34,5132	85	50,0002	1778,4982
3183500	3885,495	37,0791	963,1936	6,223	438,7	50,7	47,1418	15,7471	0	2	9	43,6	62,6	121326	61,9658	38,4254	39,2189	85	50,9998	1792,9965
3184000	3885,995	37,0552	962,9537	6,223	438,8	51,0999	47,1419	15,7473	0	2	9	43,6	68,1986	121326,9998	60,0071	38,4258	37,6516	85	51	1810,4957
3184500	3886,495	37,0551	963,1936	6,223	438,8	51,1	47,1419	15,7473	0	2	9	43,6	68,2	121327	59,6145	38,4258	37,2591	85	51,9998	1828,4956
3185000	3886,995	37,0551	963,1937	6,223	438,9	51,9998	47,1419	15,7475	0	2	9	43,6	74,9983	121327,9998	58,4381	38,4258	36,8669	85	52,9998	1851,9943
3185500	3887,495	37,0551	963,1937	6,2518	438,9	52	47,1419	15,7475	0	2	9	43,6	75	121328	57,6536	38,4258	35,2984	85	53	1871,9951
3186000	3887,995	37,0791	963,1937	6,2518	438,9	53,1997	47,142	15,7477	0	2	9	43,6	82,7981	121328,9998	52,1639	37,2498	34,5138	85	53,9998	1885,9966
3186500	3888,495	37,0792	963,4336	6,1654	438,9	53,2	47,142	15,7477	0	2	9	43,6	82,8	121329	50,9863	36,4655	31,3768	85	54	1904,9954
3187000	3888,995	37,0792	963,1937	6,223	438,9	54,1998	47,142	15,7479	0	2	9	43,6	90,1982	121329,9998	47,4571	36,0733	29,8076	85,9998	54,9998	1920,9961
3187500	3889,495	37,0792	963,1937	6,223	438,9	54,2	47,142	15,7479	0	2	9	43,6	90,2	121330	47,0641	36,4652	29,023	86	55	1937,9958
3188000	3889,995	37,1031	963,1937	6,1942	438,8	55,1998	47,142	15,7481	0	2	9	43,6	97,1983	121330,9998	47,4561	36,4653	29,4149	86	55,9998	1961,9941
